,Speaker,transcript_text,clean_transcript_text,date
273,CHAIR YELLEN,CHAIR YELLEN Thank you My thanks to everyone for a rich discussion of the outlook and risks and I’d like to conclude with a couple of observations of my own As many of you have noted the data have come in about as expected since our previous meeting In particular labor market conditions have continued to strengthen At 165000 per month on average from October through December the pace of payroll growth remains somewhat faster than that required to stabilize the unemployment rate in the longer runAlthough the unemployment rate ticked up to 47 percent in December that rise largely reflected somewhat stronger labor force participation itself a favorable development Other labor indicators including the U-6 and the quits rate have also strengthened somewhat further on balance in the past few months and the staff’s labor market conditions index showed a modest increase in the fourth quarter These additional improvements support my assessment that labor utilization is now more or less back to normalMany of your contacts report difficulty in hiring some types of workers and in some industries and we’ve seen a modest pickup in the growth rate of average hourly earnings although not in the eci But this is what we should expect in a healthy labor market and is not in my view a sign of incipient overheatingI anticipate that labor market conditions will strengthen somewhat further this year in response to a continued moderate expansion in overall real activity The BEA estimates that real gdp grew 19 percent at an annual rate in the fourth quarter the same pace as for 2016 as awhole Solid consumer spending driven by sizable gains in labor income and rising household wealth accounted for essentially all of this growth I anticipate that consumption growth will remain solid this year despite rising interest rates as employment and wages should continue to rise and household spending is probably still adjusting to the recent increases in equity prices and home valuesIn addition the recent jump in consumer confidence that we have seen could be a sign that household spending may even be poised to accelerate although for the moment like the staff and Vice Chairman Dudley and others I wouldn’t jump to conclusions The staff certainly noted that post-election bumps in sentiment have historically not signaled stronger consumer spending but it’s something that we need to monitorselyWe’ve also seen stronger readings on business sentiment since the election as many of you have noted These developments could be a sign that orders and shipments are poised to accelerate with capital spending expanding faster this year than the Tealbook projects But they could also reflect enthusiasm that will wane or have little effect on actual investment decisions Of course the post-election movements in long-term interest rates and the dollar may also serve to restrain aggregate spending not only for business investment but also for housing and net exportsImportantly we remain in the dark about the size composition and timing of any fiscal initiatives that the Congress may pass let alone their effects on real activity over the medium term And of course trade immigration health-care and other policies could also significantly affect the outlook At this point I’m strongly inclined to continue with a wait-and-see approach not revising my expectations for overall growth as a result of possible future policy changes while awaiting further information that may affect my outlookOn the inflation front I don’t have anything to add really to what’s already been saidWith overall pce prices rising 16 percent last year and core inflation running slightly faster we are now considerablyser to our inflation goal than was true a year ago In large part the progress we have seen reflects the expected waning of the effects of past declines in prices of energy and imports Assuming no further sizable movements in oil prices or the dollar and with labor market conditions likely to be moderately tight I expect that we will graduallyse the remaining shortfall from 2 percent over the next couple of yearsThe continued stability of most survey measures of expected inflation in recent months as well as the sizable upward revision to market-based measures of inflation compensation since the middle of last year are consistent with this assessment If this assessment of ongoing developments in real activity and inflation is correct what are the policy implications?For this meeting I think it’s appropriate to leave the target range for the federal funds rate unchanged It’s only been a few weeks since our previous action and I don’t see a need to move again so quickly given little new information and few signs that we have fallen “behind the curve” Economic growth remains moderate labor market conditions are tightening at a relatively slow pace and inflation is still below our objective It’s true that monetary policy remains modestly accommodative But a few more increases in the target range wouldse most of the remaining deviation from the neutral rate by the end of this year assuming that that rate isse to zero in real termsIn addition we should bear in mind that we are also passively tightening through the balance sheet according tostaff estimates of the ongoing decline in the downward pressure on long-term interest rates exerted by our securities holdings For these reasons I think a gradual approach to tightening remains appropriateConcretely I think a further increase in the federal funds rate in March may well be appropriate if incoming data suggest that employment and inflation are evolving in line with or more strongly than our current expectations and the risks continue to look roughly balanced or become tilted to the upside Although market participants do not currently attach high probability to a March move those expectations will continue to evolve with incoming data and if needed there remains ample time and opportunity for further Federal Reserve communication before our March meetingOur policy judgments will also have to factor in a gradual rise in the neutral rate over time assuming that domestic productivity growth and the global economy slowly pick up as I expect Easier fiscal policy also seems likely to put upward pressure on interest rates in the medium to longer run although the extent it will do so is still very much up in the airSuch developments will likely justify further increases in the federal funds rate over the medium to longer run if we are to achieve and maintain our dual objectives But we don’t yet know to what degree or at what pace these upward pressures on the neutral rate will emerge and what other developments may significantly affect the outlook I would thus urge us to adopt a cautious approach for the time being and not adjust policy expectations preemptively in anticipation of economic developments that may not occur for some time if ever I consider this cautious approach to be especially appropriate in an environment in which our ability to respond to adverse shocks is still importantly constrained by the effective lower boundLet me stop there We have as you know a reception this evening for President Lockhart We will resume tomorrow morning at 9:00 am and Thomas will begin with his monetary policy briefing I think we’ll have ample time to wrap things up tomorrow[Meeting recessed]February 1 Session,Thank you My thanks to everyone for a rich discussion of the outlook and risks and I’d like to conclude with a couple of observations of my own As many of you have noted the data have come in about as expected since our previous meeting In particular labor market conditions have continued to strengthen At 165000 per month on average from October through December the pace of payroll growth remains somewhat faster than that required to stabilize the unemployment rate in the longer runAlthough the unemployment rate ticked up to 47 percent in December that rise largely reflected somewhat stronger labor force participation itself a favorable development Other labor indicators including the U-6 and the quits rate have also strengthened somewhat further on balance in the past few months and the staff’s labor market conditions index showed a modest increase in the fourth quarter These additional improvements support my assessment that labor utilization is now more or less back to normalMany of your contacts report difficulty in hiring some types of workers and in some industries and we’ve seen a modest pickup in the growth rate of average hourly earnings although not in the eci But this is what we should expect in a healthy labor market and is not in my view a sign of incipient overheatingI anticipate that labor market conditions will strengthen somewhat further this year in response to a continued moderate expansion in overall real activity The BEA estimates that real gdp grew 19 percent at an annual rate in the fourth quarter the same pace as for 2016 as awhole Solid consumer spending driven by sizable gains in labor income and rising household wealth accounted for essentially all of this growth I anticipate that consumption growth will remain solid this year despite rising interest rates as employment and wages should continue to rise and household spending is probably still adjusting to the recent increases in equity prices and home valuesIn addition the recent jump in consumer confidence that we have seen could be a sign that household spending may even be poised to accelerate although for the moment like the staff and Vice Chairman Dudley and others I wouldn’t jump to conclusions The staff certainly noted that post-election bumps in sentiment have historically not signaled stronger consumer spending but it’s something that we need to monitorselyWe’ve also seen stronger readings on business sentiment since the election as many of you have noted These developments could be a sign that orders and shipments are poised to accelerate with capital spending expanding faster this year than the Tealbook projects But they could also reflect enthusiasm that will wane or have little effect on actual investment decisions Of course the post-election movements in long-term interest rates and the dollar may also serve to restrain aggregate spending not only for business investment but also for housing and net exportsImportantly we remain in the dark about the size composition and timing of any fiscal initiatives that the Congress may pass let alone their effects on real activity over the medium term And of course trade immigration health-care and other policies could also significantly affect the outlook At this point I’m strongly inclined to continue with a wait-and-see approach not revising my expectations for overall growth as a result of possible future policy changes while awaiting further information that may affect my outlookOn the inflation front I don’t have anything to add really to what’s already been saidWith overall pce prices rising 16 percent last year and core inflation running slightly faster we are now considerablyser to our inflation goal than was true a year ago In large part the progress we have seen reflects the expected waning of the effects of past declines in prices of energy and imports Assuming no further sizable movements in oil prices or the dollar and with labor market conditions likely to be moderately tight I expect that we will graduallyse the remaining shortfall from 2 percent over the next couple of yearsThe continued stability of most survey measures of expected inflation in recent months as well as the sizable upward revision to market-based measures of inflation compensation since the middle of last year are consistent with this assessment If this assessment of ongoing developments in real activity and inflation is correct what are the policy implications?For this meeting I think it’s appropriate to leave the target range for the federal funds rate unchanged It’s only been a few weeks since our previous action and I don’t see a need to move again so quickly given little new information and few signs that we have fallen “behind the curve” Economic growth remains moderate labor market conditions are tightening at a relatively slow pace and inflation is still below our objective It’s true that monetary policy remains modestly accommodative But a few more increases in the target range wouldse most of the remaining deviation from the neutral rate by the end of this year assuming that that rate isse to zero in real termsIn addition we should bear in mind that we are also passively tightening through the balance sheet according tostaff estimates of the ongoing decline in the downward pressure on long-term interest rates exerted by our securities holdings For these reasons I think a gradual approach to tightening remains appropriateConcretely I think a further increase in the federal funds rate in March may well be appropriate if incoming data suggest that employment and inflation are evolving in line with or more strongly than our current expectations and the risks continue to look roughly balanced or become tilted to the upside Although market participants do not currently attach high probability to a March move those expectations will continue to evolve with incoming data and if needed there remains ample time and opportunity for further Federal Reserve communication before our March meetingOur policy judgments will also have to factor in a gradual rise in the neutral rate over time assuming that domestic productivity growth and the global economy slowly pick up as I expect Easier fiscal policy also seems likely to put upward pressure on interest rates in the medium to longer run although the extent it will do so is still very much up in the airSuch developments will likely justify further increases in the federal funds rate over the medium to longer run if we are to achieve and maintain our dual objectives But we don’t yet know to what degree or at what pace these upward pressures on the neutral rate will emerge and what other developments may significantly affect the outlook I would thus urge us to adopt a cautious approach for the time being and not adjust policy expectations preemptively in anticipation of economic developments that may not occur for some time if ever I consider this cautious approach to be especially appropriate in an environment in which our ability to respond to adverse shocks is still importantly constrained by the effective lower boundLet me stop there We have as you know a reception this evening for President Lockhart We will resume tomorrow morning at 9:00 am and Thomas will begin with his monetary policy briefing I think we’ll have ample time to wrap things up tomorrow[Meeting recessed]February 1 Session,20170201
274,CHAIR YELLEN,CHAIR YELLEN Good morning everybody Let me just start by asking David Wilcox: Do you want to make any comments on data this morning?,Good morning everybody Let me just start by asking David Wilcox: Do you want to make any comments on data this morning?,20170201
275,MR WILCOX,MR WILCOX I’d be happy to dissertate at length but don’t feel compelled to I have no news,I’d be happy to dissertate at length but don’t feel compelled to I have no news,20170201
276,CHAIR YELLEN,CHAIR YELLEN Okay Then let’s turn to Thomas for the monetary policy briefing and start our policy round,Okay Then let’s turn to Thomas for the monetary policy briefing and start our policy round,20170201
277,MR LAUBACH,MR LAUBACH5 Thank you Madam Chair I’ll be referring to the handout labeled “Material for the Briefing on Monetary Policy Alternatives”I should start by pointing out that the text of alternative B on page 6 of your handout contains an optional insertion in blue that was not included in the text printed in Tealbook B Among the many heated debates in Washington over the past week one was whether “Consumer and business sentiment” requires the singular “has” or the plural “have” The insertion offers one way to settle this debate and at the same time indicates that after all you observe only some measures of these multifaceted concepts All right With that I shall return to my regularly scheduled programThe key question for the Committee at this meeting is whether the funds rate path suggested by the December fomc statement and the sep remains appropriate or whether the economic outlook and associated risks warrant signaling a somewhat different path The three draft alternatives differ in their answers to this questionAlternative B would communicate that the Committee sees no change in the medium- term economic outlook and associated near-term risks and would maintain the December guidance about the likely future path of the policy rate Alternative A would suggest greater uncertainty about progress toward the Committee’s inflation objective and would signal a slower pace of rate increases than the December statement and sep indicated Finally alternative C combines a somewhat more upbeat assessment of the economy with an immediate increase in the funds rateAgainst this backdrop the caveat that expectations for gradual increases in the funds rate could change as economic conditions evolve might be read as signaling that the stance of future policy could well be less accommodative than indicated in DecemberThe first three panels in my exhibit examine whether investors or survey respondents anticipate a notable shift in your policy stance in the near future As the upper two panels show the probability distributions of the funds rate at year-end derived from Eurodollar futures options (on the left) and reported by the respondents5 The materials used by Mr Laubach are appended to this transcript (appendix 5)to the Desk surveys (on the right) have not shifted substantially since your December meeting and they remain quite diffuse The probability distribution implied by market prices has shifted somewhat to the right but most of its probability mass is on either one or two hikes this year The median survey respondent places the highest probability on two hikes this year although the odds on a faster pace of rate hikes have increasedA potential explanation for the differences between these two distributions is the presence of negative term premiums in an environment in which the lower bound still looms large The middle-left panel presents a range of estimates of the expected future path of the federal funds rate and compares them with the median path of your December sep A straight translation of the path derived from ois quotes—the black line—implies a mean expectation of two hikes per year this year and next This estimate assumes that term premiums are zeroHowever for some time now surveys of interest rate expectations from both the Blue Chip and the Desk have suggested that term premiums may be negative A negative term premium could arise if investors view medium-term Treasury securities as particularly effective insurance policies against worse-than-expected macroeconomic or financial conditions as might occur when the risk of returning to the effective lower bound is high Most models that the staff has used to attempt to estimate term premiums suggest that at present they are at least mildly negativeThat said the presence of the lower bound for interest rates is inconsistent with the assumptions of the majority of term structure models—in particular with the typical assumption that shocks to interest rates are drawn from a symmetric distribution regardless of the level of the federal funds rate The Board staff has recently developed a term structure model that overcomes in principle the obstacles associated with the lower bound I showed the expected funds rate path from that model in my December briefing and the current expected path is shown by the light-blue line As Simon noted the median path from the Desk surveys shown in beige suggests that the term premium at short horizons is approximately zero whereas this model produces large negative estimates for the current magnitude of the term premiumThis is an area of active research for the staff around the System in the course of which we hope to gain more experience with this class of modelsThe key point to take away from these first three panels is that both financial market and survey-based expectations for the path of the federal funds rate did not shift notably after the December rate increase and the release of the sep median path That said as was the case before the December meeting these expectations remain quite diffuse suggesting that investors hold a range of views about how the economic outlook is likely to evolve and how monetary policy is likely to respondThe matrix shown in the middle-right panel summarizes the responses to a special question in the January Desk surveys about the Committee’s likely policy responses if the outcomes for the unemployment rate and core inflation this year deviate significantly from the outlook summarized by the medians of your projections reported in the December sep The shaded cell at the center shows the median ofrespondents’ expectations for the federal funds rate at the end of this year113 percent if economic conditions match your December sep medians of18 percent for core pce inflation and 45 percent for the unemployment rate The other cells report the levels of the federal funds rate that the median respondent would expect to see at the end of this year if core inflation and/or the unemployment rate deviate 50 basis points in either direction from the medians reported in the December SEPThe three cells above the diagonal show by how much the Committee is expected to slow the rise in the federal funds rate if faced with outcomes indicating that progress toward its inflation objective is in jeopardy or if the unemployment rate rises significantly Conversely the three cells below the diagonal show that if inflation were to overshoot 2 percent or the unemployment rate to undershoot the natural rate by more than anticipated the funds rate path would be steeper Another aspect of the results is that survey respondents believe that the Committee will respond more strongly to deviations in core inflation from expectations than to deviations in the unemployment rateAdjusting the target range for the federal funds rate is the principal tool with which the fomc would be expected to respond to changes in the outlook but the possible timing of and circumstances leading to the first change of your reinvestment policy received a good deal of attention over the intermeeting period The bottom-left panel repeats the scatterplot that we showed in Tealbook B showing the expectations of respondents to the Desk’s surveys for the most likely level of the federal funds rate at the time of the first change in the Committee’s reinvestment policy the vertical axis and their associated expectations for how many months ahead the change will occur the horizontal axis As Lorie mentioned in her briefing the January survey results indicated by the the red dots show some coalescing of views compared with those in December—the blue circles As indicated in the box to the right expectations regarding the level of the federal funds rate at the time of the first change in reinvestment policy moved down with the midpoint of the median expectation now at 138 percent roughly the assumption in the staff baseline projection Respondents’ views about the most likely timing are also less dispersed than in December but the difference between the staff baseline assumption for the path of the federal funds rate and the paths assumed by the survey respondents implies that the median survey participant sees the change in reinvestment policy as not likely to occur until early 2018; the staff baseline assumption is October of this yearAlthough the coalescing of views over the intermeeting period has apparently not triggered a notable market response the experience of 2013 suggests caution At that time your communications about a prospective reduction in the pace of asset purchases caused a large market reaction even though these communications seemed in line with survey respondents’ expectations As you know all three draft alternatives for today’s meeting would make no change to the language concerning reinvestments As input for your March meeting the staff plans to provide you withbackground memos on the economic effects of different options for reinvestments and on the operational issues associated with those optionsThank you Madam Chair That completes my prepared remarks The December statement and the draft alternatives and implementation notes are on pages 2 to 13 of the handout,Thank you Madam Chair I’ll be referring to the handout labeled “Material for the Briefing on Monetary Policy Alternatives”I should start by pointing out that the text of alternative B on page 6 of your handout contains an optional insertion in blue that was not included in the text printed in Tealbook B Among the many heated debates in Washington over the past week one was whether “Consumer and business sentiment” requires the singular “has” or the plural “have” The insertion offers one way to settle this debate and at the same time indicates that after all you observe only some measures of these multifaceted concepts All right With that I shall return to my regularly scheduled programThe key question for the Committee at this meeting is whether the funds rate path suggested by the December fomc statement and the sep remains appropriate or whether the economic outlook and associated risks warrant signaling a somewhat different path The three draft alternatives differ in their answers to this questionAlternative B would communicate that the Committee sees no change in the medium- term economic outlook and associated near-term risks and would maintain the December guidance about the likely future path of the policy rate Alternative A would suggest greater uncertainty about progress toward the Committee’s inflation objective and would signal a slower pace of rate increases than the December statement and sep indicated Finally alternative C combines a somewhat more upbeat assessment of the economy with an immediate increase in the funds rateAgainst this backdrop the caveat that expectations for gradual increases in the funds rate could change as economic conditions evolve might be read as signaling that the stance of future policy could well be less accommodative than indicated in DecemberThe first three panels in my exhibit examine whether investors or survey respondents anticipate a notable shift in your policy stance in the near future As the upper two panels show the probability distributions of the funds rate at year-end derived from Eurodollar futures options (on the left) and reported by the respondents5 The materials used by Mr Laubach are appended to this transcript (appendix 5)to the Desk surveys (on the right) have not shifted substantially since your December meeting and they remain quite diffuse The probability distribution implied by market prices has shifted somewhat to the right but most of its probability mass is on either one or two hikes this year The median survey respondent places the highest probability on two hikes this year although the odds on a faster pace of rate hikes have increasedA potential explanation for the differences between these two distributions is the presence of negative term premiums in an environment in which the lower bound still looms large The middle-left panel presents a range of estimates of the expected future path of the federal funds rate and compares them with the median path of your December sep A straight translation of the path derived from ois quotes—the black line—implies a mean expectation of two hikes per year this year and next This estimate assumes that term premiums are zeroHowever for some time now surveys of interest rate expectations from both the Blue Chip and the Desk have suggested that term premiums may be negative A negative term premium could arise if investors view medium-term Treasury securities as particularly effective insurance policies against worse-than-expected macroeconomic or financial conditions as might occur when the risk of returning to the effective lower bound is high Most models that the staff has used to attempt to estimate term premiums suggest that at present they are at least mildly negativeThat said the presence of the lower bound for interest rates is inconsistent with the assumptions of the majority of term structure models—in particular with the typical assumption that shocks to interest rates are drawn from a symmetric distribution regardless of the level of the federal funds rate The Board staff has recently developed a term structure model that overcomes in principle the obstacles associated with the lower bound I showed the expected funds rate path from that model in my December briefing and the current expected path is shown by the light-blue line As Simon noted the median path from the Desk surveys shown in beige suggests that the term premium at short horizons is approximately zero whereas this model produces large negative estimates for the current magnitude of the term premiumThis is an area of active research for the staff around the System in the course of which we hope to gain more experience with this class of modelsThe key point to take away from these first three panels is that both financial market and survey-based expectations for the path of the federal funds rate did not shift notably after the December rate increase and the release of the sep median path That said as was the case before the December meeting these expectations remain quite diffuse suggesting that investors hold a range of views about how the economic outlook is likely to evolve and how monetary policy is likely to respondThe matrix shown in the middle-right panel summarizes the responses to a special question in the January Desk surveys about the Committee’s likely policy responses if the outcomes for the unemployment rate and core inflation this year deviate significantly from the outlook summarized by the medians of your projections reported in the December sep The shaded cell at the center shows the median ofrespondents’ expectations for the federal funds rate at the end of this year113 percent if economic conditions match your December sep medians of18 percent for core pce inflation and 45 percent for the unemployment rate The other cells report the levels of the federal funds rate that the median respondent would expect to see at the end of this year if core inflation and/or the unemployment rate deviate 50 basis points in either direction from the medians reported in the December SEPThe three cells above the diagonal show by how much the Committee is expected to slow the rise in the federal funds rate if faced with outcomes indicating that progress toward its inflation objective is in jeopardy or if the unemployment rate rises significantly Conversely the three cells below the diagonal show that if inflation were to overshoot 2 percent or the unemployment rate to undershoot the natural rate by more than anticipated the funds rate path would be steeper Another aspect of the results is that survey respondents believe that the Committee will respond more strongly to deviations in core inflation from expectations than to deviations in the unemployment rateAdjusting the target range for the federal funds rate is the principal tool with which the fomc would be expected to respond to changes in the outlook but the possible timing of and circumstances leading to the first change of your reinvestment policy received a good deal of attention over the intermeeting period The bottom-left panel repeats the scatterplot that we showed in Tealbook B showing the expectations of respondents to the Desk’s surveys for the most likely level of the federal funds rate at the time of the first change in the Committee’s reinvestment policy the vertical axis and their associated expectations for how many months ahead the change will occur the horizontal axis As Lorie mentioned in her briefing the January survey results indicated by the the red dots show some coalescing of views compared with those in December—the blue circles As indicated in the box to the right expectations regarding the level of the federal funds rate at the time of the first change in reinvestment policy moved down with the midpoint of the median expectation now at 138 percent roughly the assumption in the staff baseline projection Respondents’ views about the most likely timing are also less dispersed than in December but the difference between the staff baseline assumption for the path of the federal funds rate and the paths assumed by the survey respondents implies that the median survey participant sees the change in reinvestment policy as not likely to occur until early 2018; the staff baseline assumption is October of this yearAlthough the coalescing of views over the intermeeting period has apparently not triggered a notable market response the experience of 2013 suggests caution At that time your communications about a prospective reduction in the pace of asset purchases caused a large market reaction even though these communications seemed in line with survey respondents’ expectations As you know all three draft alternatives for today’s meeting would make no change to the language concerning reinvestments As input for your March meeting the staff plans to provide you withbackground memos on the economic effects of different options for reinvestments and on the operational issues associated with those optionsThank you Madam Chair That completes my prepared remarks The December statement and the draft alternatives and implementation notes are on pages 2 to 13 of the handout,20170201
278,CHAIR YELLEN,CHAIR YELLEN Thank you very much Are there questions for Thomas? Governor Brainard,Thank you very much Are there questions for Thomas? Governor Brainard,20170201
279,MS BRAINARD,MS BRAINARD In your panel in the middle left does the much higher value of the term-premium-adjusted market-based long-run federal funds rate give you any pause as to the way your model is working?,In your panel in the middle left does the much higher value of the term-premium-adjusted market-based long-run federal funds rate give you any pause as to the way your model is working?,20170201
280,MR LAUBACH,MR LAUBACH That model is estimated over the period from 1991 onward In that model the short rate will return to the sample mean over time That’s how you get the convergence But what you can tell is that the convergence must be very gradual because by 2020 you’re still quite a bit below the long-run mean So these models in general—at least this version here—do not include factors that would have technically speaking a unit root or a literally permanent component,That model is estimated over the period from 1991 onward In that model the short rate will return to the sample mean over time That’s how you get the convergence But what you can tell is that the convergence must be very gradual because by 2020 you’re still quite a bit below the long-run mean So these models in general—at least this version here—do not include factors that would have technically speaking a unit root or a literally permanent component,20170201
281,CHAIR YELLEN,CHAIR YELLEN Are there other questions? [No response] Okay Then let’s begin the policy go-round President Rosengren,Are there other questions? [No response] Okay Then let’s begin the policy go-round President Rosengren,20170201
282,MR ROSENGREN,MR ROSENGREN Thank you Madam Chair I support alternative B for this meetingWe have made clear that we will be proceeding gradually and we tightened in December Furthermore it is quite unclear how fiscal policy will unfold Nonetheless I believe that if the data remain consistent with the forecast another tightening would be appropriate in March particularly if we see further declines in the unemployment rate Since the statement provides no tilt in that direction and markets currently are not anticipating a move that soon we may need toconsider communication outside the official statement if it becomes necessary to alter the expected path of interest ratesIn my view the Tealbook is the most likely outcome but only if we raise rates at the pace assumed in the Tealbook While there are risks of negative surprises the Blue Chip consensus the Tealbook and my forecast all have the unemployment rate falling below 4½ percent even with policy that is a bit tighter than the median sep in DecemberThe risk of a significant overshoot on both elements of the dual mandate may well merit taking out some insurance against that outcome which would entail more tightening than even the Tealbook assumes Thank you Madam Chair,Thank you Madam Chair I support alternative B for this meetingWe have made clear that we will be proceeding gradually and we tightened in December Furthermore it is quite unclear how fiscal policy will unfold Nonetheless I believe that if the data remain consistent with the forecast another tightening would be appropriate in March particularly if we see further declines in the unemployment rate Since the statement provides no tilt in that direction and markets currently are not anticipating a move that soon we may need toconsider communication outside the official statement if it becomes necessary to alter the expected path of interest ratesIn my view the Tealbook is the most likely outcome but only if we raise rates at the pace assumed in the Tealbook While there are risks of negative surprises the Blue Chip consensus the Tealbook and my forecast all have the unemployment rate falling below 4½ percent even with policy that is a bit tighter than the median sep in DecemberThe risk of a significant overshoot on both elements of the dual mandate may well merit taking out some insurance against that outcome which would entail more tightening than even the Tealbook assumes Thank you Madam Chair,20170201
283,CHAIR YELLEN,CHAIR YELLEN Thank you Governor Tarullo,Thank you Governor Tarullo,20170201
284,MR TARULLO,MR TARULLO Thank you Madam Chair I support alternative B As I indicated yesterday I think that my anticipated trajectory right now is one that was embodied in what I said in the sep in December That hasn’t changed But I do think that we’ve got this odd combination of upside risks internal to the economy and downside risks external to the economy As I was thinking last night about what some of you said it did occur to me that to the degree that asset prices are already incorporating a fairly optimistic set of assumptions about what may be forthcoming in a fiscal package there might actually be a little bit more downside risk just internal to the economy I think it’s really hard to figure out right now how much is animal spirits how much is expectations of lower taxes and how much is expectations of decreased regulationSo that leaves me kind of where I’ve been which is thinking that the trajectory is one of gradual—a couple or three—rate increases this year but just acknowledging that as the Chair said yesterday the momentum in the economy could appear to be picking up on its own or wemay get some further information between now and March as to whether fiscal and other policies are clarifying in such a way as to have more of an effect In the sep I always resist saying uncertainty is greater than usual because uncertainty is a feature of life But if we had had an sep this time around I think I would have checked the box for uncertainty being “greater than usual in the past 20 years” Thank you Madam Chair,Thank you Madam Chair I support alternative B As I indicated yesterday I think that my anticipated trajectory right now is one that was embodied in what I said in the sep in December That hasn’t changed But I do think that we’ve got this odd combination of upside risks internal to the economy and downside risks external to the economy As I was thinking last night about what some of you said it did occur to me that to the degree that asset prices are already incorporating a fairly optimistic set of assumptions about what may be forthcoming in a fiscal package there might actually be a little bit more downside risk just internal to the economy I think it’s really hard to figure out right now how much is animal spirits how much is expectations of lower taxes and how much is expectations of decreased regulationSo that leaves me kind of where I’ve been which is thinking that the trajectory is one of gradual—a couple or three—rate increases this year but just acknowledging that as the Chair said yesterday the momentum in the economy could appear to be picking up on its own or wemay get some further information between now and March as to whether fiscal and other policies are clarifying in such a way as to have more of an effect In the sep I always resist saying uncertainty is greater than usual because uncertainty is a feature of life But if we had had an sep this time around I think I would have checked the box for uncertainty being “greater than usual in the past 20 years” Thank you Madam Chair,20170201
285,CHAIR YELLEN,CHAIR YELLEN Thank you President Lacker,Thank you President Lacker,20170201
